fold,index,true_label,pred_label
2,395,1,1.0
2,396,0,0.0
2,399,0,1.0
2,403,1,1.0
2,407,0,1.0
2,408,1,1.0
2,410,1,1.0
2,413,0,1.0
2,416,0,0.0
2,420,0,0.0
2,424,1,1.0
2,427,0,1.0
2,434,1,1.0
2,437,1,0.0
2,441,0,0.0
2,451,0,0.0
2,463,0,0.0
2,467,1,0.0
2,473,1,0.0
2,477,0,0.0
2,478,0,0.0
2,479,0,0.0
2,480,1,0.0
2,484,0,1.0
2,491,1,0.0
2,497,1,0.0
2,499,0,1.0
2,506,1,1.0
2,509,0,1.0
2,510,0,1.0
2,516,1,0.0
2,519,1,0.0
2,523,1,1.0
2,530,1,1.0
2,536,0,0.0
2,538,1,0.0
2,540,1,1.0
2,544,0,1.0
2,547,0,1.0
2,562,0,0.0
2,563,0,0.0
2,565,1,0.0
2,566,1,1.0
2,569,1,1.0
2,572,1,1.0
2,580,1,1.0
2,583,0,1.0
2,587,0,1.0
2,595,1,0.0
2,596,0,1.0
2,597,1,1.0
2,599,1,1.0
2,605,1,1.0
2,609,0,1.0
2,610,0,0.0
2,616,1,1.0
2,623,0,1.0
2,625,1,1.0
2,626,0,0.0
2,647,0,0.0
2,655,0,0.0
2,656,1,1.0
2,669,1,1.0
2,671,1,0.0
2,673,1,1.0
2,679,0,0.0
2,680,0,0.0
2,681,1,1.0
2,683,0,1.0
2,688,1,0.0
2,693,0,0.0
2,696,0,0.0
2,698,1,0.0
2,699,0,0.0
2,705,1,1.0
2,706,0,0.0
2,708,0,1.0
2,718,1,1.0
2,728,0,0.0
2,735,1,0.0
2,739,1,0.0
2,741,1,0.0
2,744,1,0.0
2,745,0,0.0
2,760,0,0.0
2,761,1,0.0
2,763,0,0.0
2,768,0,0.0
2,781,1,0.0
2,783,0,0.0
2,790,1,1.0
2,791,1,0.0
2,797,0,0.0
2,831,0,0.0
2,833,1,0.0
2,835,0,1.0
2,838,0,1.0
2,844,1,0.0
2,852,0,0.0
2,855,0,0.0
2,856,0,0.0
2,865,1,1.0
2,871,0,0.0
2,874,1,1.0
2,877,1,0.0
2,878,1,1.0
2,879,1,1.0
2,881,1,1.0
2,884,0,1.0
2,892,1,1.0
2,897,1,0.0
2,911,0,0.0
2,919,1,0.0
2,920,0,0.0
2,926,1,0.0
2,930,1,1.0
2,935,0,0.0
2,950,0,1.0
2,951,0,0.0
2,952,1,1.0
2,956,0,1.0
2,959,0,0.0
2,964,0,0.0
2,967,0,0.0
2,979,1,0.0
2,990,0,0.0
2,997,1,1.0
2,999,0,0.0
2,1003,1,1.0
2,1007,0,0.0
2,1019,0,0.0
2,1029,1,1.0
2,1035,1,0.0
2,1039,1,0.0
2,1043,1,1.0
2,1047,1,0.0
2,1052,1,0.0
2,1059,1,1.0
2,1062,0,0.0
2,1063,1,1.0
2,1070,1,1.0
2,1076,1,1.0
2,1077,0,0.0
2,1078,0,0.0
2,1090,0,1.0
2,1092,1,0.0
2,1093,1,1.0
2,1094,0,0.0
2,1116,0,1.0
2,1123,0,0.0
2,1124,1,0.0
2,1126,1,1.0
2,1132,1,1.0
2,1140,0,0.0
2,1144,1,1.0
2,1149,1,0.0
2,1150,1,0.0
2,1161,1,1.0
2,1168,1,0.0
2,1169,0,0.0
2,1174,1,1.0
2,1189,1,1.0
2,1195,0,1.0
2,1196,1,1.0
2,1205,1,0.0
2,1206,1,1.0
2,1213,0,0.0
2,1221,0,0.0
2,1222,0,0.0
2,1226,1,1.0
2,1258,0,0.0
2,1265,1,0.0
2,1266,0,1.0
2,1269,1,1.0
2,1280,1,0.0
2,1281,1,1.0
2,1285,1,1.0
2,1316,0,1.0
2,1317,0,0.0
2,1318,0,1.0
2,1319,0,0.0
2,1320,0,0.0
2,1321,0,0.0
2,1328,0,1.0
2,1330,1,1.0
2,1342,0,1.0
2,1344,0,1.0
2,1352,0,0.0
2,1354,0,1.0
2,1358,1,1.0
2,1375,1,0.0
2,1377,1,1.0
2,1379,0,0.0
2,1387,1,1.0
2,1389,1,1.0
2,1397,0,1.0
2,1415,1,0.0
2,1418,1,1.0
2,1421,0,0.0
2,1434,1,1.0
2,1435,1,1.0
2,1440,1,1.0
2,1443,1,1.0
2,1446,0,0.0
2,1449,0,0.0
2,1465,0,0.0
2,1472,0,0.0
2,1478,1,1.0
2,1480,0,1.0
2,1494,1,1.0
2,1500,1,0.0
2,1507,0,0.0
2,1510,1,0.0
2,1515,0,0.0
2,1517,1,0.0
2,1525,0,1.0
2,1529,0,0.0
2,1531,1,0.0
2,1533,0,1.0
2,1537,0,0.0
2,1542,0,1.0
2,1548,1,1.0
2,1555,1,1.0
2,1556,1,1.0
2,1558,0,0.0
2,1563,1,1.0
2,1564,1,0.0
2,1569,1,0.0
2,1570,1,1.0
2,1579,0,1.0
2,1581,1,1.0
2,1589,0,0.0
2,1598,0,1.0
2,1606,1,0.0
2,1617,0,0.0
2,1622,0,0.0
2,1625,0,0.0
2,1629,0,0.0
2,1633,1,1.0
2,1643,1,0.0
2,1645,1,1.0
2,1648,1,1.0
2,1651,1,0.0
2,1664,0,1.0
2,1674,0,0.0
2,1687,0,0.0
2,1696,1,1.0
2,1697,0,0.0
2,1703,0,0.0
2,1704,1,1.0
2,1706,0,0.0
2,1708,1,1.0
2,1709,1,1.0
2,1712,1,1.0
2,1715,0,0.0
2,1716,0,1.0
2,1718,0,0.0
2,1743,0,0.0
2,1745,1,1.0
2,1749,0,0.0
2,1751,1,0.0
2,1760,0,0.0
2,1763,0,1.0
2,1769,1,1.0
2,1770,0,1.0
2,1774,1,1.0
2,1776,1,0.0
2,1782,0,0.0
2,1792,1,0.0
2,1793,1,1.0
2,1804,0,1.0
2,1812,1,1.0
2,1820,0,0.0
2,1823,0,0.0
2,1829,1,1.0
2,1839,1,1.0
2,1840,0,0.0
2,1843,1,1.0
2,1848,1,1.0
2,1851,1,1.0
2,1857,0,0.0
2,1864,1,1.0
2,1868,1,1.0
2,1871,1,0.0
2,1875,0,0.0
2,1890,1,1.0
2,1900,0,0.0
2,1911,0,0.0
2,1918,1,1.0
2,1920,0,1.0
2,1922,0,0.0
2,1923,1,0.0
2,1928,0,0.0
2,1931,1,1.0
2,1934,0,1.0
2,1937,0,0.0
2,1938,1,1.0
2,1944,1,1.0
2,1946,1,1.0
2,1954,0,0.0
2,1956,0,1.0
2,1959,0,0.0
2,1962,0,0.0
2,1964,1,1.0
2,1968,1,1.0
2,1971,1,1.0
2,1986,0,0.0
2,1988,1,1.0
2,1989,0,0.0
2,1991,0,0.0
3,0,1,1.0
3,6,0,0.0
3,15,1,1.0
3,22,1,0.0
3,29,0,0.0
3,40,0,1.0
3,47,0,0.0
3,48,1,0.0
3,52,0,0.0
3,54,1,0.0
3,57,0,0.0
3,63,0,0.0
3,67,0,0.0
3,72,0,1.0
3,77,0,0.0
3,84,0,0.0
3,86,1,1.0
3,90,1,1.0
3,93,0,0.0
3,94,0,0.0
3,99,0,1.0
3,106,0,0.0
3,111,0,0.0
3,114,1,1.0
3,118,1,0.0
3,122,1,1.0
3,135,1,1.0
3,140,0,0.0
3,147,0,1.0
3,150,0,1.0
3,155,1,0.0
3,157,0,0.0
3,162,1,1.0
3,164,1,0.0
3,177,1,0.0
3,191,0,1.0
3,192,0,0.0
3,195,0,1.0
3,196,1,0.0
3,204,0,1.0
3,206,1,0.0
3,207,1,0.0
3,208,0,1.0
3,216,1,1.0
3,217,0,1.0
3,235,1,0.0
3,238,0,0.0
3,242,1,1.0
3,250,0,1.0
3,256,1,0.0
3,260,1,1.0
3,263,1,1.0
3,270,1,1.0
3,274,1,1.0
3,276,1,1.0
3,279,0,0.0
3,282,1,1.0
3,289,1,1.0
3,295,0,1.0
3,302,0,1.0
3,319,0,0.0
3,322,0,1.0
3,327,0,1.0
3,330,0,0.0
3,331,1,0.0
3,340,1,1.0
3,343,0,0.0
3,348,0,1.0
3,350,0,0.0
3,356,1,1.0
3,362,0,1.0
3,374,0,1.0
3,375,0,1.0
3,376,0,1.0
3,384,1,1.0
3,390,1,0.0
3,394,0,0.0
3,401,1,1.0
3,404,1,0.0
3,418,0,0.0
3,421,0,1.0
3,428,1,0.0
3,435,0,1.0
3,436,0,0.0
3,443,1,0.0
3,446,0,0.0
3,447,1,1.0
3,449,1,0.0
3,455,1,1.0
3,470,0,0.0
3,482,0,0.0
3,489,1,1.0
3,490,0,0.0
3,493,0,0.0
3,495,1,1.0
3,502,1,1.0
3,503,1,1.0
3,511,0,0.0
3,521,1,0.0
3,525,1,1.0
3,533,0,0.0
3,539,0,0.0
3,541,0,0.0
3,542,1,1.0
3,550,0,1.0
3,553,0,0.0
3,559,1,1.0
3,573,0,1.0
3,576,1,1.0
3,577,0,1.0
3,581,1,1.0
3,589,0,1.0
3,592,1,0.0
3,606,0,0.0
3,607,0,1.0
3,612,0,0.0
3,613,1,0.0
3,614,0,0.0
3,622,1,1.0
3,624,1,0.0
3,627,1,0.0
3,632,1,1.0
3,635,0,0.0
3,638,1,1.0
3,642,1,1.0
3,644,1,1.0
3,645,0,1.0
3,649,1,1.0
3,651,0,1.0
3,658,1,1.0
3,661,1,1.0
3,662,1,1.0
3,664,1,1.0
3,665,1,1.0
3,667,1,1.0
3,668,1,0.0
3,678,0,0.0
3,687,1,1.0
3,689,1,1.0
3,692,0,1.0
3,710,1,1.0
3,712,1,1.0
3,713,1,1.0
3,715,1,1.0
3,721,1,1.0
3,722,1,1.0
3,723,0,0.0
3,729,0,0.0
3,743,1,1.0
3,747,1,1.0
3,748,1,1.0
3,749,0,0.0
3,753,0,0.0
3,754,1,1.0
3,766,0,0.0
3,775,1,0.0
3,785,0,1.0
3,787,0,0.0
3,789,0,1.0
3,793,1,1.0
3,796,0,0.0
3,801,0,0.0
3,804,0,0.0
3,809,1,1.0
3,811,1,0.0
3,812,1,0.0
3,817,1,1.0
3,819,1,1.0
3,820,1,0.0
3,823,0,0.0
3,825,0,0.0
3,832,0,1.0
3,836,1,1.0
3,837,1,1.0
3,839,0,0.0
3,853,1,1.0
3,854,1,1.0
3,859,1,1.0
3,860,1,1.0
3,863,0,0.0
3,864,1,1.0
3,876,0,0.0
3,880,1,1.0
3,888,0,1.0
3,891,0,0.0
3,898,1,1.0
3,900,0,0.0
3,903,1,1.0
3,905,1,0.0
3,916,1,1.0
3,921,0,0.0
3,922,0,0.0
3,924,0,1.0
3,931,0,1.0
3,932,1,1.0
3,936,0,0.0
3,944,1,0.0
3,948,0,0.0
3,954,0,0.0
3,961,0,0.0
3,962,0,0.0
3,963,1,1.0
3,968,1,1.0
3,969,1,1.0
3,970,0,0.0
3,971,0,1.0
3,972,1,0.0
3,973,0,1.0
3,977,0,0.0
3,985,0,0.0
3,989,0,0.0
3,993,1,0.0
3,998,1,0.0
3,1001,0,0.0
3,1006,1,1.0
3,1010,0,0.0
3,1011,1,0.0
3,1012,0,0.0
3,1014,0,0.0
3,1016,0,0.0
3,1017,1,1.0
3,1021,1,1.0
3,1023,1,1.0
3,1025,0,0.0
3,1038,0,1.0
3,1040,1,1.0
3,1041,0,0.0
3,1049,0,0.0
3,1064,0,0.0
3,1066,1,0.0
3,1068,1,1.0
3,1073,1,1.0
3,1081,1,1.0
3,1082,0,0.0
3,1087,1,1.0
3,1088,0,0.0
3,1098,1,1.0
3,1103,1,0.0
3,1104,0,1.0
3,1105,0,0.0
3,1108,1,0.0
3,1111,0,1.0
3,1115,1,0.0
3,1118,0,0.0
3,1129,0,0.0
3,1131,0,0.0
3,1135,0,1.0
3,1141,0,0.0
3,1146,1,0.0
3,1157,0,1.0
3,1165,1,0.0
3,1180,0,0.0
3,1183,0,1.0
3,1184,1,0.0
3,1185,1,1.0
3,1198,0,0.0
3,1199,1,1.0
3,1207,0,1.0
3,1217,0,0.0
3,1232,0,1.0
3,1236,1,1.0
3,1249,0,0.0
3,1250,0,0.0
3,1252,0,1.0
3,1253,0,0.0
3,1255,1,1.0
3,1260,1,0.0
3,1263,1,1.0
3,1274,1,1.0
3,1277,0,0.0
3,1287,1,1.0
3,1305,0,1.0
3,1306,1,1.0
3,1310,1,1.0
3,1314,0,0.0
3,1324,0,0.0
3,1325,0,0.0
3,1337,1,0.0
3,1339,1,1.0
3,1340,0,1.0
3,1343,1,1.0
3,1347,0,0.0
3,1355,1,1.0
3,1360,0,0.0
3,1364,0,0.0
3,1370,1,1.0
3,1371,0,0.0
3,1372,0,1.0
3,1378,0,1.0
3,1383,1,1.0
3,1391,1,1.0
3,1403,1,1.0
3,1405,1,0.0
3,1409,0,0.0
3,1410,0,0.0
3,1417,1,1.0
3,1436,1,0.0
3,1442,1,1.0
3,1447,1,1.0
3,1453,0,0.0
3,1467,0,0.0
3,1470,1,1.0
3,1485,0,0.0
3,1496,1,1.0
3,1498,0,0.0
3,1502,1,0.0
3,1504,0,0.0
3,1506,1,0.0
3,1513,0,1.0
3,1514,0,0.0
3,1524,0,1.0
3,1530,0,0.0
3,1536,0,0.0
3,1545,0,1.0
3,1551,1,1.0
3,1565,0,0.0
3,1578,0,0.0
3,1580,1,1.0
3,1582,1,1.0
3,1585,0,1.0
3,1586,0,1.0
3,1597,0,0.0
3,1600,1,1.0
3,1602,1,1.0
3,1609,1,0.0
3,1612,1,1.0
3,1618,0,0.0
3,1626,0,0.0
3,1630,1,1.0
3,1631,0,1.0
3,1635,1,1.0
3,1640,1,0.0
3,1641,1,1.0
3,1647,0,0.0
3,1660,0,0.0
3,1666,1,1.0
3,1669,0,1.0
3,1679,1,1.0
3,1680,1,1.0
3,1681,1,1.0
3,1689,0,0.0
3,1705,1,0.0
3,1710,1,0.0
3,1713,1,1.0
3,1714,1,1.0
3,1723,1,0.0
3,1731,1,1.0
3,1742,1,1.0
3,1778,1,1.0
3,1779,1,1.0
3,1795,1,1.0
3,1797,1,0.0
3,1798,0,0.0
3,1799,0,1.0
3,1801,0,0.0
3,1805,1,1.0
3,1808,0,0.0
3,1811,1,0.0
3,1815,0,0.0
3,1819,0,0.0
3,1822,0,0.0
3,1825,1,1.0
3,1832,0,0.0
3,1833,0,0.0
3,1834,1,1.0
3,1835,1,1.0
3,1836,1,0.0
3,1837,0,0.0
3,1842,0,1.0
3,1847,1,0.0
3,1856,0,0.0
3,1861,0,0.0
3,1865,0,1.0
3,1872,0,1.0
3,1879,0,1.0
3,1884,1,0.0
3,1888,1,1.0
3,1892,1,1.0
3,1894,1,1.0
3,1896,0,1.0
3,1897,0,0.0
3,1908,1,1.0
3,1910,1,1.0
3,1913,1,1.0
3,1914,1,1.0
3,1927,1,1.0
3,1932,0,0.0
3,1939,0,0.0
3,1941,0,0.0
3,1942,1,1.0
3,1943,1,1.0
3,1947,0,0.0
3,1952,0,1.0
3,1963,0,0.0
3,1967,1,1.0
3,1972,0,0.0
3,1973,0,0.0
3,1975,1,1.0
3,1992,0,0.0
3,1995,1,0.0
4,2,1,1.0
4,3,1,1.0
4,4,0,0.0
4,7,0,0.0
4,10,1,0.0
4,11,0,0.0
4,12,0,0.0
4,17,1,0.0
4,19,1,1.0
4,30,1,1.0
4,45,1,1.0
4,65,0,0.0
4,66,0,1.0
4,70,0,0.0
4,79,0,1.0
4,85,1,1.0
4,89,1,1.0
4,98,0,0.0
4,113,1,1.0
4,115,0,0.0
4,124,0,0.0
4,126,1,1.0
4,128,0,0.0
4,137,0,1.0
4,141,0,0.0
4,142,1,1.0
4,144,1,1.0
4,146,0,1.0
4,148,1,1.0
4,152,0,0.0
4,156,0,0.0
4,158,0,1.0
4,165,0,0.0
4,166,1,1.0
4,169,0,1.0
4,173,1,1.0
4,179,1,1.0
4,182,0,0.0
4,183,0,1.0
4,186,0,0.0
4,188,0,0.0
4,193,0,0.0
4,197,0,1.0
4,199,1,1.0
4,200,1,1.0
4,201,0,1.0
4,205,0,1.0
4,209,0,0.0
4,210,0,1.0
4,212,1,1.0
4,219,1,0.0
4,224,0,0.0
4,226,1,1.0
4,230,1,0.0
4,232,1,1.0
4,264,1,1.0
4,266,0,0.0
4,271,0,0.0
4,283,0,0.0
4,285,0,1.0
4,291,0,1.0
4,306,1,1.0
4,308,0,1.0
4,321,1,1.0
4,335,0,0.0
4,336,0,1.0
4,338,0,1.0
4,345,0,0.0
4,347,1,1.0
4,351,0,1.0
4,360,1,1.0
4,363,1,1.0
4,366,1,0.0
4,368,0,1.0
4,372,1,1.0
4,378,1,1.0
4,393,0,0.0
4,398,1,1.0
4,402,1,1.0
4,412,1,0.0
4,422,1,1.0
4,425,0,0.0
4,429,0,1.0
4,430,0,0.0
4,431,0,0.0
4,432,0,1.0
4,438,1,1.0
4,444,0,0.0
4,445,1,1.0
4,453,0,0.0
4,460,0,0.0
4,465,1,1.0
4,468,1,1.0
4,472,0,0.0
4,476,1,1.0
4,481,1,0.0
4,498,0,1.0
4,501,0,0.0
4,507,0,0.0
4,513,0,0.0
4,522,1,1.0
4,535,1,1.0
4,545,0,1.0
4,546,0,0.0
4,549,0,0.0
4,557,1,1.0
4,568,1,0.0
4,570,0,0.0
4,571,1,1.0
4,574,0,0.0
4,588,1,1.0
4,591,1,0.0
4,594,1,0.0
4,603,1,0.0
4,611,0,1.0
4,620,1,1.0
4,628,0,0.0
4,630,0,1.0
4,634,0,0.0
4,640,0,1.0
4,648,0,1.0
4,650,1,1.0
4,654,0,1.0
4,657,0,0.0
4,663,0,0.0
4,666,1,1.0
4,670,0,0.0
4,672,1,1.0
4,676,0,0.0
4,684,1,1.0
4,686,1,0.0
4,690,0,0.0
4,691,0,1.0
4,694,1,1.0
4,697,1,1.0
4,700,1,0.0
4,701,1,1.0
4,703,0,1.0
4,707,0,1.0
